product_id,product_name,category,subcategory,brand,price,cost,supplier_id,region,created_date,updated_date
249,Casual Pink Coat,Shorts,Kids,Adidas,306.79,186.81,2,Illinois,2025-10-02,2025-10-02
250,Elegant Pink Jacket,Socks,Unisex,Tommy Hilfiger,739.34,509.2,64,Texas,2025-10-02,2025-10-02
251,Trendy Red Shorts,Skirts,Men,Forever 21,516.07,257.51,51,Georgia,2025-10-02,2025-10-02
252,Casual Blue Blouse,Pants,Women,Old Navy,566.99,298.72,43,Pennsylvania,2025-10-02,2025-10-02
253,Designer Blue Coat,Shoes,Women,Zara,400.13,281.35,28,Massachusetts,2025-10-02,2025-10-02
254,Stylish Gray Sneakers,Jeans,Men,Puma,351.37,278.21,8,Massachusetts,2025-10-02,2025-10-02
255,Casual Blue Tee,Blouses,Women,Adidas,208.18,125.03,98,Ohio,2025-10-02,2025-10-02
256,Modern Black Necklace,Shoes,Men,H&M,263.22,179.79,57,Washington,2025-10-02,2025-10-02
257,Trendy Green Skirt,Skirts,Kids,Nike,700.79,340.48,8,Texas,2025-10-02,2025-10-02
258,Vintage Green Dress,Jeans,Women,Puma,693.94,336.32,12,Michigan,2025-10-02,2025-10-02
259,Sporty Black Skirt,Jeans,Women,H&M,698.67,422.02,22,New York,2025-10-02,2025-10-02
260,Modern Pink Cap,Coats,Unisex,Forever 21,275.26,144.15,88,New Jersey,2025-10-02,2025-10-02
261,Elegant Gray Dress,Accessories,Unisex,Levi's,518.97,236.48,89,Pennsylvania,2025-10-02,2025-10-02
262,Trendy Green Tee,Jackets,Men,Tommy Hilfiger,193.68,143.5,52,Washington,2025-10-02,2025-10-02
263,Classic Black Tee,Coats,Unisex,Gucci,223.68,112.02,56,Ohio,2025-10-02,2025-10-02
264,Premium Pink Jacket,Shorts,Unisex,Zara,124.85,87.61,35,Washington,2025-10-02,2025-10-02
265,Vintage Green Jacket,Shoes,Unisex,H&M,159.01,64.28,91,Virginia,2025-10-02,2025-10-02
266,Vintage Pink Jeans,Accessories,Kids,Gucci,360.79,209.55,34,New York,2025-10-02,2025-10-02
267,Casual Black Cap,Sweaters,Kids,Nike,19.19,7.93,29,Ohio,2025-10-02,2025-10-02
268,Classic Blue Blouse,Shorts,Women,Nike,556.14,292.61,84,Michigan,2025-10-02,2025-10-02
269,Basic Green Sneakers,Underwear,Unisex,Tommy Hilfiger,269.17,150.44,88,Michigan,2025-10-02,2025-10-02
270,Stylish Navy Bra,Jeans,Women,Adidas,707.64,370.88,99,Arizona,2025-10-02,2025-10-02
271,Vintage White Sweater,Jeans,Unisex,Nike,234.44,158.68,53,California,2025-10-02,2025-10-02
272,Comfortable White Cap,Jackets,Men,Nike,245.6,152.5,74,Massachusetts,2025-10-02,2025-10-02
273,Designer Green Jacket,Accessories,Kids,Uniqlo,584.3,438.5,52,New York,2025-10-02,2025-10-02
274,Elegant Green Pants,Jackets,Unisex,Ralph Lauren,592.74,402.15,87,Pennsylvania,2025-10-02,2025-10-02
275,Elegant Navy Sweater,Skirts,Unisex,Zara,738.58,530.12,63,Texas,2025-10-02,2025-10-02
276,Designer Black Sweater,Jackets,Kids,Ralph Lauren,573.22,383.28,80,Massachusetts,2025-10-02,2025-10-02
277,Elegant Black Dress,Pants,Kids,Levi's,773.3,518.62,29,Illinois,2025-10-02,2025-10-02
278,Stylish Black Jacket,Coats,Unisex,Forever 21,658.74,475.59,10,Illinois,2025-10-02,2025-10-02
279,Designer Gray Tee,Accessories,Women,Zara,558.82,275.9,92,Illinois,2025-10-02,2025-10-02
280,Comfortable Green Skirt,Coats,Men,Ralph Lauren,239.96,189.02,76,Massachusetts,2025-10-02,2025-10-02
281,Comfortable Blue Tee,Sweaters,Men,Puma,557.26,433.14,93,Massachusetts,2025-10-02,2025-10-02
282,Modern White Pants,Hats,Men,Gap,684.42,289.0,36,Arizona,2025-10-02,2025-10-02
283,Trendy Black Necklace,Shorts,Unisex,Adidas,554.25,410.12,96,Illinois,2025-10-02,2025-10-02
284,Premium Red Jacket,Socks,Kids,Gucci,593.88,290.21,55,Washington,2025-10-02,2025-10-02
285,Stylish Gray Jeans,Skirts,Unisex,Zara,691.07,516.88,21,Ohio,2025-10-02,2025-10-02
286,Modern Pink Sneakers,T-Shirts,Women,Uniqlo,574.32,362.17,96,New York,2025-10-02,2025-10-02
287,Designer Navy Dress,Jackets,Kids,Nike,691.98,428.15,94,Ohio,2025-10-02,2025-10-02
288,Premium Black Necklace,Jackets,Women,H&M,158.06,123.66,96,Illinois,2025-10-02,2025-10-02
289,Basic Red Blouse,Dresses,Men,Banana Republic,778.31,548.91,19,Illinois,2025-10-02,2025-10-02
290,Stylish Gray Socks,Pants,Unisex,Tommy Hilfiger,502.35,206.37,7,Ohio,2025-10-02,2025-10-02
291,Classic Gray Bra,T-Shirts,Kids,Gap,454.01,309.67,36,Texas,2025-10-02,2025-10-02
292,Classic Pink Jeans,Accessories,Kids,Ralph Lauren,87.36,36.55,95,Arizona,2025-10-02,2025-10-02
293,Basic Blue Socks,Skirts,Unisex,Levi's,432.17,301.61,88,Illinois,2025-10-02,2025-10-02
294,Designer Black Cap,Jeans,Men,Ralph Lauren,56.26,29.21,28,Ohio,2025-10-02,2025-10-02
295,Designer Navy Pants,Skirts,Unisex,Gucci,384.22,273.01,3,California,2025-10-02,2025-10-02
296,Trendy White Cap,T-Shirts,Women,Forever 21,468.99,335.18,92,New York,2025-10-02,2025-10-02
297,Basic Red Bra,Pants,Women,Gucci,486.84,315.51,75,Florida,2025-10-02,2025-10-02
298,Basic White Shorts,Hats,Kids,Ralph Lauren,735.81,370.59,34,Pennsylvania,2025-10-02,2025-10-02
299,Vintage Navy Tee,Accessories,Men,Old Navy,258.35,197.16,64,Florida,2025-10-02,2025-10-02
300,Comfortable Blue Sneakers,Pants,Unisex,Banana Republic,242.84,113.2,38,Virginia,2025-10-02,2025-10-02
301,Designer Pink Dress,T-Shirts,Kids,Forever 21,394.17,266.27,44,North Carolina,2025-10-02,2025-10-02
302,Trendy Green Sweater,Shoes,Unisex,Banana Republic,458.33,264.08,40,California,2025-10-02,2025-10-02
303,Modern Navy Cap,Shorts,Kids,Uniqlo,172.4,70.77,31,Virginia,2025-10-02,2025-10-02
304,Premium Pink Necklace,Hats,Men,Tommy Hilfiger,407.03,272.49,61,North Carolina,2025-10-02,2025-10-02
305,Elegant Pink Cap,Jackets,Unisex,Tommy Hilfiger,405.53,220.71,60,Illinois,2025-10-02,2025-10-02
306,Basic Green Dress,Jackets,Women,Uniqlo,455.29,353.29,28,Texas,2025-10-02,2025-10-02
307,Trendy Red Bra,Jeans,Men,Puma,467.56,189.6,43,Illinois,2025-10-02,2025-10-02
308,Trendy Black Jeans,Dresses,Kids,Forever 21,535.87,290.1,36,Virginia,2025-10-02,2025-10-02
309,Vintage Green Sneakers,Sweaters,Unisex,Gap,690.13,443.71,89,Texas,2025-10-02,2025-10-02
310,Classic Navy Socks,Sweaters,Kids,Nike,559.86,447.84,27,Washington,2025-10-02,2025-10-02
311,Trendy Pink Coat,Underwear,Women,Gucci,778.82,603.51,45,Washington,2025-10-02,2025-10-02
312,Classic Pink Socks,Sweaters,Men,H&M,608.13,473.83,66,North Carolina,2025-10-02,2025-10-02
313,Casual Red Necklace,Sweaters,Men,Zara,797.68,587.07,89,Virginia,2025-10-02,2025-10-02
314,Modern Black Coat,Blouses,Men,Ralph Lauren,272.6,137.51,54,California,2025-10-02,2025-10-02
315,Classic Gray Sweater,Sweaters,Women,H&M,190.89,114.85,87,Ohio,2025-10-02,2025-10-02
316,Premium Black Pants,Coats,Kids,Puma,162.02,102.2,17,Michigan,2025-10-02,2025-10-02
317,Classic Red Skirt,Shoes,Kids,Puma,563.42,348.63,49,New Jersey,2025-10-02,2025-10-02
318,Classic Blue Sweater,Pants,Kids,Old Navy,417.43,249.62,49,New York,2025-10-02,2025-10-02
319,Basic Black Sweater,Shoes,Unisex,Uniqlo,297.23,148.88,39,Washington,2025-10-02,2025-10-02
320,Modern Green Dress,Pants,Kids,Adidas,465.56,295.56,58,New York,2025-10-02,2025-10-02
321,Classic Blue Cap,Coats,Men,Ralph Lauren,123.54,76.71,25,Florida,2025-10-02,2025-10-02
322,Stylish Blue Bra,Pants,Men,Levi's,405.18,278.1,56,New York,2025-10-02,2025-10-02
323,Vintage Black Bra,Pants,Women,Puma,409.56,286.24,5,Ohio,2025-10-02,2025-10-02
324,Basic Black Tee,Shorts,Men,Zara,715.48,308.11,20,Texas,2025-10-02,2025-10-02
325,Comfortable Black Tee,Shorts,Unisex,Uniqlo,616.49,403.96,78,New Jersey,2025-10-02,2025-10-02
326,Casual Pink Blouse,Dresses,Unisex,Tommy Hilfiger,786.16,525.14,37,New Jersey,2025-10-02,2025-10-02
327,Modern Pink Coat,Shoes,Unisex,Gucci,579.87,355.35,94,Virginia,2025-10-02,2025-10-02
328,Sporty Black Skirt,Accessories,Kids,Forever 21,649.57,347.78,94,Illinois,2025-10-02,2025-10-02
329,Premium Red Shorts,Shorts,Kids,Forever 21,55.77,32.25,47,Texas,2025-10-02,2025-10-02
330,Elegant Gray Bra,Accessories,Women,Gap,30.01,12.14,78,Illinois,2025-10-02,2025-10-02
331,Premium Green Skirt,Dresses,Women,H&M,445.3,188.88,100,Florida,2025-10-02,2025-10-02
332,Trendy Navy Coat,Jackets,Unisex,Uniqlo,689.13,327.61,55,New Jersey,2025-10-02,2025-10-02
333,Stylish Gray Skirt,Coats,Kids,Levi's,632.93,329.01,84,Washington,2025-10-02,2025-10-02
334,Elegant Navy Sneakers,Skirts,Unisex,Banana Republic,191.71,82.48,87,Massachusetts,2025-10-02,2025-10-02
335,Vintage Green Bra,T-Shirts,Women,Old Navy,409.98,219.46,18,Pennsylvania,2025-10-02,2025-10-02
336,Stylish Pink Dress,Sweaters,Kids,Gap,273.81,181.96,93,Ohio,2025-10-02,2025-10-02
337,Stylish White Tee,Shorts,Men,Zara,664.35,470.33,94,Florida,2025-10-02,2025-10-02
338,Classic White Bra,Coats,Kids,Old Navy,130.69,82.18,13,Texas,2025-10-02,2025-10-02
339,Classic Navy Bra,Shoes,Men,Old Navy,652.33,334.72,34,Virginia,2025-10-02,2025-10-02
340,Stylish Red Necklace,T-Shirts,Women,Levi's,428.1,262.24,30,Pennsylvania,2025-10-02,2025-10-02
341,Stylish Pink Pants,Socks,Kids,H&M,759.88,350.55,93,Michigan,2025-10-02,2025-10-02
342,Sporty Gray Skirt,Dresses,Women,H&M,767.28,357.62,56,New Jersey,2025-10-02,2025-10-02
343,Modern White Skirt,T-Shirts,Women,Old Navy,666.33,388.88,56,Washington,2025-10-02,2025-10-02
344,Sporty Gray Necklace,Coats,Kids,Ralph Lauren,408.97,273.07,74,New Jersey,2025-10-02,2025-10-02
345,Basic Gray Socks,Skirts,Women,Adidas,565.3,323.13,31,Texas,2025-10-02,2025-10-02
346,Classic Gray Sweater,Underwear,Men,Gucci,747.58,528.91,65,New Jersey,2025-10-02,2025-10-02
347,Stylish Navy Tee,Shorts,Women,Uniqlo,754.96,485.17,29,Virginia,2025-10-02,2025-10-02
348,Vintage Green Jeans,T-Shirts,Unisex,Ralph Lauren,360.09,282.21,1,Massachusetts,2025-10-02,2025-10-02
349,Stylish Black Jeans,Shoes,Unisex,Tommy Hilfiger,241.28,130.39,100,Ohio,2025-10-02,2025-10-02
350,Stylish White Dress,Hats,Kids,Nike,114.2,85.42,88,Virginia,2025-10-02,2025-10-02
351,Casual Green Jacket,Jeans,Kids,Levi's,636.55,426.33,78,California,2025-10-02,2025-10-02
352,Classic White Cap,Socks,Women,Levi's,503.79,305.96,35,New York,2025-10-02,2025-10-02
353,Comfortable Black Bra,Shoes,Kids,Ralph Lauren,379.17,167.09,55,Pennsylvania,2025-10-02,2025-10-02
354,Sporty Navy Pants,Sweaters,Men,Nike,547.97,308.34,86,California,2025-10-02,2025-10-02
355,Sporty Red Cap,Shoes,Women,Forever 21,70.79,44.37,18,New York,2025-10-02,2025-10-02
356,Classic Gray Cap,Blouses,Kids,H&M,361.52,150.49,92,Virginia,2025-10-02,2025-10-02
357,Designer White Coat,Hats,Men,H&M,444.6,195.59,27,Georgia,2025-10-02,2025-10-02
358,Comfortable White Dress,Shorts,Unisex,Adidas,397.49,244.5,96,Pennsylvania,2025-10-02,2025-10-02
359,Sporty Red Sneakers,Dresses,Kids,Old Navy,77.8,33.35,4,Florida,2025-10-02,2025-10-02
360,Designer Black Skirt,Accessories,Men,Puma,237.25,120.1,47,Ohio,2025-10-02,2025-10-02
361,Sporty Red Blouse,Blouses,Kids,Old Navy,99.96,71.28,20,Illinois,2025-10-02,2025-10-02
362,Casual Gray Jacket,Shorts,Unisex,Ralph Lauren,794.78,622.8,9,Michigan,2025-10-02,2025-10-02
363,Designer Gray Socks,Accessories,Women,Ralph Lauren,313.15,156.69,91,Washington,2025-10-02,2025-10-02
364,Designer Green Dress,Hats,Kids,Levi's,124.1,62.77,90,Georgia,2025-10-02,2025-10-02
365,Premium White Blouse,Sweaters,Women,Uniqlo,687.56,389.13,22,Michigan,2025-10-02,2025-10-02
366,Modern White Pants,Sweaters,Women,Forever 21,795.49,540.81,36,Illinois,2025-10-02,2025-10-02
367,Comfortable Black Tee,Jackets,Kids,Adidas,249.83,194.76,42,Michigan,2025-10-02,2025-10-02
368,Classic Green Socks,Hats,Kids,Gucci,109.37,50.18,83,Georgia,2025-10-02,2025-10-02
369,Trendy Black Shorts,Jeans,Women,Old Navy,85.95,58.1,49,Michigan,2025-10-02,2025-10-02
370,Comfortable Gray Necklace,Dresses,Men,Gap,116.31,59.59,20,Florida,2025-10-02,2025-10-02
371,Trendy Black Sneakers,Pants,Unisex,Old Navy,575.27,411.36,31,New York,2025-10-02,2025-10-02
372,Vintage White Sweater,Pants,Men,Adidas,696.36,313.05,28,California,2025-10-02,2025-10-02
373,Elegant Gray Socks,Shoes,Unisex,Gap,85.67,43.9,23,Florida,2025-10-02,2025-10-02
374,Stylish Navy Jacket,Underwear,Kids,Ralph Lauren,129.41,90.06,68,Florida,2025-10-02,2025-10-02
375,Basic Pink Shorts,Shoes,Unisex,Puma,282.14,173.14,49,Washington,2025-10-02,2025-10-02
376,Sporty Blue Necklace,Dresses,Kids,Nike,739.39,446.41,21,Florida,2025-10-02,2025-10-02
377,Vintage Gray Sneakers,Hats,Kids,Nike,182.37,124.41,52,Ohio,2025-10-02,2025-10-02
378,Sporty Navy Dress,Accessories,Unisex,Nike,519.59,360.83,98,North Carolina,2025-10-02,2025-10-02
379,Sporty Gray Dress,Sweaters,Kids,Ralph Lauren,556.03,371.42,31,Pennsylvania,2025-10-02,2025-10-02
380,Classic Navy Socks,Accessories,Men,Uniqlo,451.14,360.01,65,Michigan,2025-10-02,2025-10-02
381,Trendy Green Sneakers,Underwear,Kids,Nike,422.65,264.15,45,Georgia,2025-10-02,2025-10-02
382,Vintage Gray Socks,Skirts,Kids,Zara,495.41,352.96,90,Florida,2025-10-02,2025-10-02
383,Trendy White Jacket,Shoes,Men,H&M,442.85,305.98,89,North Carolina,2025-10-02,2025-10-02
384,Stylish Red Jeans,Jeans,Unisex,H&M,699.88,352.2,96,Georgia,2025-10-02,2025-10-02
385,Modern Pink Jacket,Accessories,Men,Gucci,633.54,339.51,16,Virginia,2025-10-02,2025-10-02
386,Sporty Black Bra,Dresses,Women,H&M,797.94,419.17,13,Washington,2025-10-02,2025-10-02
387,Elegant Blue Coat,Underwear,Men,Nike,746.11,408.47,36,North Carolina,2025-10-02,2025-10-02
388,Modern White Coat,Skirts,Kids,Ralph Lauren,743.55,460.47,87,North Carolina,2025-10-02,2025-10-02
389,Sporty Pink Necklace,Socks,Kids,Adidas,678.61,485.88,1,Florida,2025-10-02,2025-10-02
390,Vintage Navy Dress,T-Shirts,Men,Ralph Lauren,108.05,75.45,89,Ohio,2025-10-02,2025-10-02
391,Vintage Black Jacket,Shoes,Men,Levi's,394.85,254.75,56,Michigan,2025-10-02,2025-10-02
392,Sporty Gray Tee,T-Shirts,Kids,Zara,212.83,155.73,67,North Carolina,2025-10-02,2025-10-02
393,Trendy Pink Dress,Hats,Unisex,Gap,173.41,130.26,93,Florida,2025-10-02,2025-10-02
394,Premium Pink Skirt,T-Shirts,Men,Forever 21,483.75,206.34,63,New York,2025-10-02,2025-10-02
395,Trendy Navy Sweater,Accessories,Women,Nike,613.84,349.38,39,Washington,2025-10-02,2025-10-02
396,Modern Black Blouse,Socks,Unisex,Banana Republic,674.41,525.42,91,Michigan,2025-10-02,2025-10-02
397,Classic Pink Jacket,Underwear,Women,Gap,112.66,48.03,8,Massachusetts,2025-10-02,2025-10-02
398,Sporty White Socks,Shoes,Kids,Gap,169.28,89.43,35,Arizona,2025-10-02,2025-10-02
399,Sporty Red Skirt,Hats,Unisex,Adidas,160.87,121.33,50,Ohio,2025-10-02,2025-10-02
400,Vintage Green Dress,Shoes,Men,Adidas,366.92,184.85,55,Arizona,2025-10-02,2025-10-02
401,Basic Green Shorts,Jeans,Women,Zara,602.31,314.58,22,Florida,2025-10-02,2025-10-02
402,Trendy White Coat,Skirts,Women,Gucci,704.15,290.43,72,Washington,2025-10-02,2025-10-02
403,Stylish Pink Cap,Skirts,Men,Levi's,358.32,195.97,33,Massachusetts,2025-10-02,2025-10-02
404,Casual Blue Dress,Socks,Unisex,Levi's,136.26,55.46,7,Arizona,2025-10-02,2025-10-02
405,Trendy Black Sneakers,Shoes,Men,Old Navy,144.12,112.63,47,Illinois,2025-10-02,2025-10-02
406,Elegant Red Coat,Shorts,Kids,Tommy Hilfiger,506.22,400.26,52,Arizona,2025-10-02,2025-10-02
407,Designer White Blouse,T-Shirts,Kids,Nike,175.19,132.26,58,North Carolina,2025-10-02,2025-10-02
408,Stylish Navy Cap,Dresses,Unisex,Tommy Hilfiger,274.2,113.68,78,Massachusetts,2025-10-02,2025-10-02
409,Stylish White Bra,Socks,Kids,Uniqlo,71.6,55.46,87,Washington,2025-10-02,2025-10-02
410,Sporty Pink Tee,Underwear,Women,Gucci,681.51,272.74,34,Pennsylvania,2025-10-02,2025-10-02
411,Modern Black Bra,Jeans,Kids,Adidas,779.12,602.46,70,New York,2025-10-02,2025-10-02
412,Comfortable Gray Necklace,Dresses,Kids,Gap,584.23,245.31,80,Georgia,2025-10-02,2025-10-02
413,Basic Navy Sneakers,Coats,Kids,Tommy Hilfiger,752.2,587.52,72,Washington,2025-10-02,2025-10-02
414,Designer Green Skirt,Dresses,Men,Nike,762.62,599.16,36,North Carolina,2025-10-02,2025-10-02
415,Elegant Black Pants,Jeans,Unisex,Adidas,453.23,332.48,87,Pennsylvania,2025-10-02,2025-10-02
416,Premium Black Jeans,Socks,Men,Forever 21,357.1,151.59,71,California,2025-10-02,2025-10-02
417,Vintage Pink Tee,Dresses,Kids,Puma,47.64,32.23,7,California,2025-10-02,2025-10-02
418,Designer Red Blouse,Sweaters,Men,Zara,539.33,237.45,85,California,2025-10-02,2025-10-02
419,Elegant Gray Blouse,Jeans,Men,Nike,781.53,489.61,59,Arizona,2025-10-02,2025-10-02
420,Designer Navy Jacket,Jackets,Unisex,Levi's,169.38,114.34,58,Florida,2025-10-02,2025-10-02
421,Stylish Black Dress,Socks,Men,Banana Republic,248.82,174.43,76,New Jersey,2025-10-02,2025-10-02
422,Comfortable Navy Cap,Hats,Kids,Zara,610.04,473.36,1,Arizona,2025-10-02,2025-10-02
423,Basic Navy Socks,Sweaters,Men,Levi's,307.92,176.21,36,Pennsylvania,2025-10-02,2025-10-02
424,Classic Green Sweater,T-Shirts,Men,Forever 21,519.09,386.77,54,Arizona,2025-10-02,2025-10-02
425,Designer White Skirt,Hats,Unisex,Gucci,273.9,127.0,16,Georgia,2025-10-02,2025-10-02
426,Modern Red Tee,Jeans,Men,Uniqlo,175.61,76.63,38,New York,2025-10-02,2025-10-02
427,Modern Gray Tee,Underwear,Women,Forever 21,708.45,540.99,26,Texas,2025-10-02,2025-10-02
428,Classic Blue Coat,Pants,Men,Levi's,195.33,109.88,15,Washington,2025-10-02,2025-10-02
429,Elegant Black Skirt,Shoes,Men,Gucci,609.58,453.73,47,North Carolina,2025-10-02,2025-10-02
430,Premium Gray Socks,Jeans,Women,Tommy Hilfiger,384.31,261.48,24,Georgia,2025-10-02,2025-10-02
431,Comfortable Navy Pants,Coats,Women,Tommy Hilfiger,543.17,261.29,31,Florida,2025-10-02,2025-10-02
432,Trendy Pink Pants,T-Shirts,Kids,H&M,83.43,57.0,49,Massachusetts,2025-10-02,2025-10-02
433,Vintage Black Jacket,Sweaters,Women,Ralph Lauren,32.97,20.9,77,New York,2025-10-02,2025-10-02
434,Basic White Skirt,Shoes,Women,Zara,710.36,469.5,39,New Jersey,2025-10-02,2025-10-02
435,Stylish Black Dress,T-Shirts,Kids,Tommy Hilfiger,653.26,319.66,7,Ohio,2025-10-02,2025-10-02
436,Vintage Black Cap,Shorts,Unisex,Banana Republic,670.37,454.49,49,Arizona,2025-10-02,2025-10-02
437,Basic Red Skirt,Accessories,Men,Uniqlo,600.53,354.45,26,Illinois,2025-10-02,2025-10-02
438,Modern Gray Coat,Underwear,Kids,Old Navy,47.96,30.18,56,North Carolina,2025-10-02,2025-10-02
439,Stylish Pink Socks,Pants,Unisex,Puma,627.44,484.53,31,Arizona,2025-10-02,2025-10-02
440,Premium Gray Jeans,T-Shirts,Kids,Nike,334.52,136.74,98,Michigan,2025-10-02,2025-10-02
441,Premium White Sneakers,Jackets,Unisex,Gap,137.86,105.98,9,Ohio,2025-10-02,2025-10-02
442,Elegant Black Necklace,Skirts,Men,Puma,625.79,472.27,10,Virginia,2025-10-02,2025-10-02
443,Casual Red Skirt,Shoes,Kids,Tommy Hilfiger,87.63,37.6,79,Florida,2025-10-02,2025-10-02
444,Basic Red Jacket,Dresses,Men,Nike,226.62,104.32,33,New York,2025-10-02,2025-10-02
445,Stylish Pink Pants,Blouses,Men,Adidas,301.13,164.35,81,Massachusetts,2025-10-02,2025-10-02
446,Comfortable Pink Jacket,Shorts,Women,Forever 21,391.9,222.98,64,Georgia,2025-10-02,2025-10-02
447,Classic Navy Bra,Sweaters,Men,Old Navy,387.92,185.41,11,Washington,2025-10-02,2025-10-02
448,Casual Blue Tee,T-Shirts,Women,Uniqlo,493.05,357.16,31,California,2025-10-02,2025-10-02
449,Premium Navy Jeans,Jeans,Unisex,Forever 21,97.69,39.19,37,Pennsylvania,2025-10-02,2025-10-02
450,Premium Pink Jacket,Shoes,Unisex,Banana Republic,598.16,245.56,52,New York,2025-10-02,2025-10-02
451,Trendy Gray Sweater,Hats,Kids,Old Navy,473.55,299.63,5,Massachusetts,2025-10-02,2025-10-02
452,Classic Gray Shorts,Jackets,Women,Uniqlo,767.36,469.03,78,California,2025-10-02,2025-10-02
453,Comfortable Gray Sneakers,Coats,Men,Uniqlo,759.76,532.85,56,Ohio,2025-10-02,2025-10-02
454,Vintage White Pants,Underwear,Women,Zara,240.44,143.88,24,Arizona,2025-10-02,2025-10-02
455,Trendy White Tee,Sweaters,Kids,Tommy Hilfiger,636.65,418.31,35,New Jersey,2025-10-02,2025-10-02
456,Elegant White Sweater,Blouses,Women,Zara,350.89,192.95,89,Arizona,2025-10-02,2025-10-02
457,Casual Gray Socks,Shorts,Women,Levi's,294.99,144.17,61,Michigan,2025-10-02,2025-10-02
458,Elegant Red Blouse,Pants,Men,Gucci,395.44,258.25,97,New York,2025-10-02,2025-10-02
459,Modern Blue Jeans,Dresses,Women,Puma,531.25,329.57,95,Massachusetts,2025-10-02,2025-10-02
460,Premium White Shorts,Skirts,Women,H&M,792.61,531.43,13,Ohio,2025-10-02,2025-10-02
461,Sporty White Bra,Shorts,Unisex,Nike,93.35,63.77,10,New Jersey,2025-10-02,2025-10-02
462,Comfortable Navy Bra,Shoes,Kids,Ralph Lauren,369.48,284.79,4,California,2025-10-02,2025-10-02
463,Stylish Gray Shorts,Hats,Men,Puma,269.47,192.03,40,Pennsylvania,2025-10-02,2025-10-02
464,Casual Navy Bra,Hats,Men,Levi's,140.02,56.66,2,North Carolina,2025-10-02,2025-10-02
465,Stylish White Tee,Coats,Kids,H&M,83.25,57.4,73,California,2025-10-02,2025-10-02
466,Casual Black Jacket,Shorts,Women,Nike,287.59,228.15,94,Illinois,2025-10-02,2025-10-02
467,Basic Red Jeans,Sweaters,Unisex,Old Navy,157.12,92.2,69,North Carolina,2025-10-02,2025-10-02
468,Sporty White Sweater,Accessories,Unisex,Tommy Hilfiger,624.58,303.03,19,Virginia,2025-10-02,2025-10-02
469,Classic Gray Dress,Shoes,Unisex,Banana Republic,740.67,399.45,51,Ohio,2025-10-02,2025-10-02
470,Vintage Gray Jacket,Shoes,Women,Nike,24.32,18.05,72,Pennsylvania,2025-10-02,2025-10-02
471,Elegant Gray Socks,Jeans,Women,Tommy Hilfiger,216.43,101.19,84,Michigan,2025-10-02,2025-10-02
472,Basic Black Blouse,Pants,Men,Adidas,204.61,160.41,32,Pennsylvania,2025-10-02,2025-10-02
473,Modern Pink Blouse,Hats,Men,Ralph Lauren,533.49,358.03,75,Arizona,2025-10-02,2025-10-02
474,Sporty Gray Shorts,T-Shirts,Men,Old Navy,496.09,219.21,33,Georgia,2025-10-02,2025-10-02
475,Modern Navy Socks,Hats,Women,Adidas,116.02,73.5,39,Michigan,2025-10-02,2025-10-02
476,Premium Navy Shorts,Shoes,Men,Zara,56.71,39.32,65,Massachusetts,2025-10-02,2025-10-02
477,Vintage Gray Bra,Dresses,Kids,Nike,106.99,59.16,60,Texas,2025-10-02,2025-10-02
478,Basic White Sneakers,T-Shirts,Kids,Zara,598.89,251.45,27,Texas,2025-10-02,2025-10-02
479,Casual Navy Pants,Shorts,Kids,Gap,695.18,460.54,81,Florida,2025-10-02,2025-10-02
480,Modern Blue Sweater,Skirts,Women,Tommy Hilfiger,608.44,331.5,62,California,2025-10-02,2025-10-02
481,Stylish Navy Jacket,Accessories,Women,Gap,626.43,373.89,40,Ohio,2025-10-02,2025-10-02
482,Classic White Sweater,Shoes,Women,Old Navy,784.72,595.77,97,Illinois,2025-10-02,2025-10-02
483,Basic Black Skirt,Pants,Men,H&M,770.6,420.62,11,Florida,2025-10-02,2025-10-02
484,Stylish Navy Sweater,T-Shirts,Kids,Tommy Hilfiger,732.68,367.25,49,Pennsylvania,2025-10-02,2025-10-02
485,Comfortable Gray Jeans,Dresses,Men,Puma,286.4,219.49,53,Texas,2025-10-02,2025-10-02
486,Sporty Blue Dress,Blouses,Kids,Old Navy,738.22,541.23,41,Texas,2025-10-02,2025-10-02
487,Trendy Pink Sweater,Skirts,Unisex,Adidas,738.77,583.8,53,Ohio,2025-10-02,2025-10-02
