product_id,name,category,brand,price,description
245,Vintage White Dress,Jackets,Gap,79.3,"A versatile vintage white dress from Gap, perfect for everyday wear."
246,Stylish Green Jacket,Hats,Levi's,383.49,"A high-quality stylish green jacket from Levi's, perfect for everyday wear."
247,Designer Red Pants,Pants,Ralph Lauren,132.01,"A stylish designer red pants from Ralph Lauren, perfect for everyday wear."
248,Trendy Blue Pants,Shorts,Uniqlo,248.03,"A versatile trendy blue pants from Uniqlo, perfect for everyday wear."
249,Comfortable Black Necklace,Sweaters,Gap,35.66,"A high-quality comfortable black necklace from Gap, perfect for everyday wear."
250,Designer Black Jacket,Hats,Levi's,316.24,"A versatile designer black jacket from Levi's, perfect for everyday wear."
251,Classic Red Dress,Jackets,Ralph Lauren,754.04,"A stylish classic red dress from Ralph Lauren, perfect for everyday wear."
252,Elegant Navy Shorts,Blouses,Nike,118.23,"A versatile elegant navy shorts from Nike, perfect for everyday wear."
253,Stylish White Dress,Accessories,Gap,309.67,"A high-quality stylish white dress from Gap, perfect for everyday wear."
254,Elegant Blue Sweater,Hats,Nike,409.36,"A versatile elegant blue sweater from Nike, perfect for everyday wear."
255,Modern Gray Necklace,Socks,Zara,409.4,"A high-quality modern gray necklace from Zara, perfect for everyday wear."
256,Stylish White Jeans,Accessories,H&M,359.53,"A stylish stylish white jeans from H&M, perfect for everyday wear."
257,Designer Gray Necklace,Coats,Ralph Lauren,25.31,"A versatile designer gray necklace from Ralph Lauren, perfect for everyday wear."
258,Stylish Red Jacket,Sweaters,H&M,215.48,"A comfortable stylish red jacket from H&M, perfect for everyday wear."
259,Designer Blue Shorts,T-Shirts,Tommy Hilfiger,796.32,"A comfortable designer blue shorts from Tommy Hilfiger, perfect for everyday wear."
260,Sporty Blue Bra,Sweaters,Ralph Lauren,655.99,"A versatile sporty blue bra from Ralph Lauren, perfect for everyday wear."
261,Classic Gray Sneakers,Hats,Forever 21,546.09,"A comfortable classic gray sneakers from Forever 21, perfect for everyday wear."
262,Trendy Green Jacket,Underwear,Gucci,643.13,"A high-quality trendy green jacket from Gucci, perfect for everyday wear."
263,Basic Gray Pants,Underwear,Tommy Hilfiger,179.13,"A versatile basic gray pants from Tommy Hilfiger, perfect for everyday wear."
264,Sporty Blue Sweater,Blouses,Nike,411.2,"A comfortable sporty blue sweater from Nike, perfect for everyday wear."
265,Modern White Pants,Blouses,Puma,379.63,"A comfortable modern white pants from Puma, perfect for everyday wear."
266,Elegant Red Skirt,Coats,Gap,185.82,"A comfortable elegant red skirt from Gap, perfect for everyday wear."
267,Trendy Blue Bra,Dresses,Gucci,664.3,"A comfortable trendy blue bra from Gucci, perfect for everyday wear."
268,Designer White Skirt,Hats,Levi's,612.64,"A high-quality designer white skirt from Levi's, perfect for everyday wear."
269,Vintage Gray Jeans,Sweaters,Puma,387.96,"A comfortable vintage gray jeans from Puma, perfect for everyday wear."
270,Modern Navy Pants,Jackets,Nike,360.56,"A stylish modern navy pants from Nike, perfect for everyday wear."
271,Stylish Gray Bra,T-Shirts,Old Navy,119.98,"A high-quality stylish gray bra from Old Navy, perfect for everyday wear."
272,Elegant Green Jacket,Dresses,Ralph Lauren,104.92,"A high-quality elegant green jacket from Ralph Lauren, perfect for everyday wear."
273,Premium Blue Coat,Jackets,Uniqlo,139.95,"A versatile premium blue coat from Uniqlo, perfect for everyday wear."
274,Trendy Pink Necklace,Blouses,Tommy Hilfiger,211.26,"A versatile trendy pink necklace from Tommy Hilfiger, perfect for everyday wear."
275,Comfortable Green Blouse,Jeans,Ralph Lauren,797.59,"A comfortable comfortable green blouse from Ralph Lauren, perfect for everyday wear."
276,Comfortable Gray Necklace,Socks,Uniqlo,102.91,"A comfortable comfortable gray necklace from Uniqlo, perfect for everyday wear."
277,Designer Green Sneakers,Jeans,Adidas,440.53,"A comfortable designer green sneakers from Adidas, perfect for everyday wear."
278,Elegant Gray Coat,Dresses,Zara,760.12,"A high-quality elegant gray coat from Zara, perfect for everyday wear."
279,Classic Red Skirt,Dresses,Banana Republic,647.73,"A stylish classic red skirt from Banana Republic, perfect for everyday wear."
280,Casual Blue Socks,Socks,Banana Republic,123.71,"A versatile casual blue socks from Banana Republic, perfect for everyday wear."
281,Modern Gray Sweater,T-Shirts,Levi's,361.22,"A stylish modern gray sweater from Levi's, perfect for everyday wear."
282,Basic Blue Bra,Coats,Tommy Hilfiger,121.93,"A high-quality basic blue bra from Tommy Hilfiger, perfect for everyday wear."
283,Modern Green Jacket,Pants,Tommy Hilfiger,382.07,"A versatile modern green jacket from Tommy Hilfiger, perfect for everyday wear."
284,Premium Red Tee,T-Shirts,Ralph Lauren,316.33,"A stylish premium red tee from Ralph Lauren, perfect for everyday wear."
285,Sporty Navy Tee,Jackets,Zara,781.46,"A high-quality sporty navy tee from Zara, perfect for everyday wear."
286,Classic Blue Blouse,Skirts,Puma,659.68,"A stylish classic blue blouse from Puma, perfect for everyday wear."
287,Stylish Red Pants,Skirts,Banana Republic,174.95,"A high-quality stylish red pants from Banana Republic, perfect for everyday wear."
288,Premium Black Pants,Pants,Adidas,96.22,"A comfortable premium black pants from Adidas, perfect for everyday wear."
289,Stylish Pink Tee,Coats,Levi's,737.78,"A comfortable stylish pink tee from Levi's, perfect for everyday wear."
290,Modern Pink Tee,Socks,Zara,430.38,"A versatile modern pink tee from Zara, perfect for everyday wear."
291,Trendy Gray Skirt,T-Shirts,Ralph Lauren,615.71,"A high-quality trendy gray skirt from Ralph Lauren, perfect for everyday wear."
292,Trendy White Skirt,Dresses,Puma,30.37,"A comfortable trendy white skirt from Puma, perfect for everyday wear."
293,Stylish Navy Bra,Blouses,Zara,511.14,"A stylish stylish navy bra from Zara, perfect for everyday wear."
294,Modern White Dress,Sweaters,Forever 21,502.86,"A comfortable modern white dress from Forever 21, perfect for everyday wear."
295,Designer Black Jeans,Jackets,H&M,274.02,"A stylish designer black jeans from H&M, perfect for everyday wear."
296,Sporty Red Blouse,Socks,Banana Republic,574.78,"A high-quality sporty red blouse from Banana Republic, perfect for everyday wear."
297,Vintage Pink Dress,T-Shirts,Levi's,565.41,"A stylish vintage pink dress from Levi's, perfect for everyday wear."
298,Stylish Blue Bra,Jeans,Levi's,421.79,"A comfortable stylish blue bra from Levi's, perfect for everyday wear."
299,Premium Pink Blouse,Socks,Zara,67.39,"A comfortable premium pink blouse from Zara, perfect for everyday wear."
300,Sporty Green Jacket,Hats,Levi's,258.77,"A versatile sporty green jacket from Levi's, perfect for everyday wear."
301,Sporty Gray Dress,Sweaters,Uniqlo,246.73,"A stylish sporty gray dress from Uniqlo, perfect for everyday wear."
302,Elegant Pink Dress,Hats,Forever 21,319.99,"A versatile elegant pink dress from Forever 21, perfect for everyday wear."
303,Basic Red Sweater,Accessories,H&M,726.42,"A high-quality basic red sweater from H&M, perfect for everyday wear."
304,Designer Red Socks,Pants,Levi's,794.98,"A high-quality designer red socks from Levi's, perfect for everyday wear."
305,Comfortable Blue Socks,Hats,Old Navy,164.63,"A stylish comfortable blue socks from Old Navy, perfect for everyday wear."
306,Trendy Gray Dress,Underwear,Uniqlo,401.07,"A stylish trendy gray dress from Uniqlo, perfect for everyday wear."
307,Premium Black Jacket,Hats,H&M,22.46,"A stylish premium black jacket from H&M, perfect for everyday wear."
308,Trendy Gray Cap,Dresses,Ralph Lauren,153.83,"A versatile trendy gray cap from Ralph Lauren, perfect for everyday wear."
309,Trendy Green Coat,Sweaters,Gap,84.68,"A versatile trendy green coat from Gap, perfect for everyday wear."
310,Stylish Pink Shorts,Shorts,Adidas,547.95,"A high-quality stylish pink shorts from Adidas, perfect for everyday wear."
311,Classic Gray Pants,Skirts,Tommy Hilfiger,94.28,"A comfortable classic gray pants from Tommy Hilfiger, perfect for everyday wear."
312,Classic Green Sneakers,Hats,Adidas,213.07,"A versatile classic green sneakers from Adidas, perfect for everyday wear."
313,Premium Green Dress,Blouses,Adidas,457.18,"A high-quality premium green dress from Adidas, perfect for everyday wear."
314,Casual Gray Tee,Dresses,Gucci,257.6,"A high-quality casual gray tee from Gucci, perfect for everyday wear."
315,Classic Black Necklace,Hats,Tommy Hilfiger,65.17,"A high-quality classic black necklace from Tommy Hilfiger, perfect for everyday wear."
316,Vintage Green Sweater,Shorts,Adidas,387.29,"A high-quality vintage green sweater from Adidas, perfect for everyday wear."
317,Classic White Shorts,Shorts,Tommy Hilfiger,421.54,"A stylish classic white shorts from Tommy Hilfiger, perfect for everyday wear."
318,Basic White Dress,Accessories,Nike,70.52,"A stylish basic white dress from Nike, perfect for everyday wear."
319,Basic Blue Socks,Socks,Puma,307.5,"A high-quality basic blue socks from Puma, perfect for everyday wear."
320,Elegant Gray Tee,Blouses,Tommy Hilfiger,551.31,"A comfortable elegant gray tee from Tommy Hilfiger, perfect for everyday wear."
321,Casual Gray Jacket,Accessories,Tommy Hilfiger,640.41,"A versatile casual gray jacket from Tommy Hilfiger, perfect for everyday wear."
322,Modern Black Tee,Blouses,Nike,649.85,"A versatile modern black tee from Nike, perfect for everyday wear."
323,Stylish Pink Dress,Accessories,Banana Republic,104.17,"A versatile stylish pink dress from Banana Republic, perfect for everyday wear."
324,Premium Red Coat,Socks,Gap,677.47,"A comfortable premium red coat from Gap, perfect for everyday wear."
325,Designer Pink Sweater,Jackets,Puma,503.49,"A high-quality designer pink sweater from Puma, perfect for everyday wear."
326,Modern Blue Cap,Accessories,Uniqlo,688.06,"A comfortable modern blue cap from Uniqlo, perfect for everyday wear."
327,Designer Navy Jeans,Underwear,Old Navy,642.48,"A high-quality designer navy jeans from Old Navy, perfect for everyday wear."
328,Trendy Pink Necklace,Coats,Forever 21,621.86,"A versatile trendy pink necklace from Forever 21, perfect for everyday wear."
329,Stylish Pink Sweater,Jeans,Ralph Lauren,332.16,"A comfortable stylish pink sweater from Ralph Lauren, perfect for everyday wear."
330,Premium Navy Jeans,Pants,Nike,185.17,"A high-quality premium navy jeans from Nike, perfect for everyday wear."
331,Trendy Blue Necklace,Skirts,Gucci,634.25,"A comfortable trendy blue necklace from Gucci, perfect for everyday wear."
332,Casual Red Socks,Hats,Nike,462.42,"A stylish casual red socks from Nike, perfect for everyday wear."
333,Classic Gray Bra,Skirts,Nike,234.41,"A comfortable classic gray bra from Nike, perfect for everyday wear."
334,Modern Gray Socks,Shoes,Puma,164.79,"A stylish modern gray socks from Puma, perfect for everyday wear."
335,Sporty Green Socks,Underwear,Tommy Hilfiger,89.19,"A high-quality sporty green socks from Tommy Hilfiger, perfect for everyday wear."
336,Casual Blue Dress,Hats,Adidas,772.99,"A stylish casual blue dress from Adidas, perfect for everyday wear."
337,Classic White Cap,Dresses,Nike,659.71,"A comfortable classic white cap from Nike, perfect for everyday wear."
338,Classic Black Dress,Dresses,Uniqlo,710.15,"A high-quality classic black dress from Uniqlo, perfect for everyday wear."
339,Premium Green Socks,Shoes,H&M,15.84,"A stylish premium green socks from H&M, perfect for everyday wear."
340,Classic Pink Necklace,Underwear,H&M,710.42,"A high-quality classic pink necklace from H&M, perfect for everyday wear."
341,Comfortable Green Sneakers,Pants,Gap,267.13,"A versatile comfortable green sneakers from Gap, perfect for everyday wear."
342,Casual Navy Jacket,Blouses,Nike,85.15,"A high-quality casual navy jacket from Nike, perfect for everyday wear."
343,Designer Pink Sneakers,Skirts,Gucci,555.02,"A versatile designer pink sneakers from Gucci, perfect for everyday wear."
344,Comfortable White Sneakers,Underwear,H&M,735.55,"A stylish comfortable white sneakers from H&M, perfect for everyday wear."
345,Vintage Blue Pants,Hats,Adidas,471.44,"A high-quality vintage blue pants from Adidas, perfect for everyday wear."
346,Basic Green Sneakers,Hats,Forever 21,33.61,"A comfortable basic green sneakers from Forever 21, perfect for everyday wear."
347,Comfortable Navy Socks,Sweaters,Ralph Lauren,207.9,"A stylish comfortable navy socks from Ralph Lauren, perfect for everyday wear."
348,Basic Navy Sweater,Shorts,Gap,180.99,"A versatile basic navy sweater from Gap, perfect for everyday wear."
349,Classic Gray Cap,Accessories,Zara,162.89,"A stylish classic gray cap from Zara, perfect for everyday wear."
350,Classic Green Blouse,Skirts,Levi's,156.12,"A high-quality classic green blouse from Levi's, perfect for everyday wear."
351,Modern Black Pants,Pants,Zara,526.7,"A high-quality modern black pants from Zara, perfect for everyday wear."
352,Classic Navy Jacket,T-Shirts,Zara,529.9,"A versatile classic navy jacket from Zara, perfect for everyday wear."
353,Casual Black Coat,Skirts,Gap,447.19,"A versatile casual black coat from Gap, perfect for everyday wear."
354,Basic Pink Blouse,Shorts,H&M,709.45,"A high-quality basic pink blouse from H&M, perfect for everyday wear."
355,Trendy Green Socks,Shorts,Gap,178.8,"A comfortable trendy green socks from Gap, perfect for everyday wear."
356,Casual Red Jacket,Pants,Old Navy,732.05,"A high-quality casual red jacket from Old Navy, perfect for everyday wear."
357,Basic Black Shorts,Skirts,Puma,126.17,"A stylish basic black shorts from Puma, perfect for everyday wear."
358,Designer Navy Coat,Underwear,Adidas,592.81,"A versatile designer navy coat from Adidas, perfect for everyday wear."
359,Vintage White Pants,Accessories,Gucci,406.54,"A high-quality vintage white pants from Gucci, perfect for everyday wear."
360,Designer Green Necklace,T-Shirts,Zara,87.55,"A versatile designer green necklace from Zara, perfect for everyday wear."
361,Stylish Green Jacket,Coats,Gucci,61.05,"A comfortable stylish green jacket from Gucci, perfect for everyday wear."
362,Sporty Navy Shorts,Blouses,H&M,681.05,"A stylish sporty navy shorts from H&M, perfect for everyday wear."
363,Basic Green Cap,T-Shirts,Old Navy,554.85,"A stylish basic green cap from Old Navy, perfect for everyday wear."
364,Stylish Blue Bra,Jackets,H&M,503.9,"A versatile stylish blue bra from H&M, perfect for everyday wear."
365,Vintage White Blouse,Underwear,Uniqlo,480.41,"A stylish vintage white blouse from Uniqlo, perfect for everyday wear."
366,Elegant Green Pants,Hats,Levi's,291.38,"A high-quality elegant green pants from Levi's, perfect for everyday wear."
367,Classic Red Shorts,Accessories,Forever 21,501.18,"A stylish classic red shorts from Forever 21, perfect for everyday wear."
368,Premium Pink Skirt,Shoes,Levi's,695.78,"A high-quality premium pink skirt from Levi's, perfect for everyday wear."
369,Elegant Red Pants,Pants,Ralph Lauren,561.21,"A high-quality elegant red pants from Ralph Lauren, perfect for everyday wear."
370,Classic Green Socks,Sweaters,Gucci,346.9,"A stylish classic green socks from Gucci, perfect for everyday wear."
371,Designer Blue Skirt,T-Shirts,Tommy Hilfiger,671.64,"A stylish designer blue skirt from Tommy Hilfiger, perfect for everyday wear."
